wavelength,a_Ci_2_Deff_2,a_Ci_2_Deff_6,a_Ci_2_Deff_12,a_Ci_2_Deff_24,a_Ci_2_Deff_48,a_Ci_5_Deff_2,a_Ci_5_Deff_6,a_Ci_5_Deff_12,a_Ci_5_Deff_24,a_Ci_5_Deff_48,a_Ci_8_Deff_2,a_Ci_8_Deff_6,a_Ci_8_Deff_12,a_Ci_8_Deff_24,a_Ci_8_Deff_48,b_Ci_2_Deff_2,b_Ci_2_Deff_6,b_Ci_2_Deff_12,b_Ci_2_Deff_24,b_Ci_2_Deff_48,b_Ci_5_Deff_2,b_Ci_5_Deff_6,b_Ci_5_Deff_12,b_Ci_5_Deff_24,b_Ci_5_Deff_48,b_Ci_8_Deff_2,b_Ci_8_Deff_6,b_Ci_8_Deff_12,b_Ci_8_Deff_24,b_Ci_8_Deff_48,bb_Ci_2_Deff_2,bb_Ci_2_Deff_6,bb_Ci_2_Deff_12,bb_Ci_2_Deff_24,bb_Ci_3_Deff_48,bb_Ci_5_Deff_2,bb_Ci_5_Deff_6,bb_Ci_5_Deff_12,bb_Ci_5_Deff_24,bb_Ci_5_Deff_48,bb_Ci_8_Deff_2,bb_Ci_8_Deff_6,bb_Ci_8_Deff_12,bb_Ci_8_Deff_24,bb_Ci_8_Deff_48
5.400000000000000355e-01,5.729584299603579511e-02,4.324245526219988589e-02,3.173042549476909335e-02,2.149467873660208805e-02,1.531026857217191936e-02,4.678240094627067469e-02,2.934594644664484386e-02,1.881641422107688255e-02,1.108322317228944975e-02,7.116058029029431395e-03,3.998357881549767512e-02,2.230360620562630430e-02,1.329701653968356698e-02,7.383442303192280787e-03,4.579246877634242548e-03,2.703177938896326737e-01,2.160393292026173140e-01,1.067191501726091341e-01,4.650415751582087642e-02,2.435707615281168179e-02,9.449096967799855418e-02,7.052949606469222088e-02,3.505097255684869878e-02,1.577695267859379608e-02,8.662902373941521947e-03,5.447067033371862099e-02,3.864273611851070517e-02,1.967811154172877455e-02,9.235256664717569897e-03,5.237548240056648895e-03,2.326497997073336509e-03,7.634122930546379448e-04,3.032355411863590791e-04,1.158600032043094903e-04,5.448281522652225205e-05,8.866417883017824360e-04,2.528589034649655030e-04,9.565751252208332231e-05,3.756380050763062075e-05,1.913089270782688880e-05,5.987316067952400556e-04,1.640856443864490788e-04,6.214172918792255451e-05,2.532401306886045725e-05,1.348839415355695610e-05
5.410000000000000364e-01,5.752704122477114712e-02,4.338323605433108687e-02,3.181314140845317717e-02,2.153410288109571663e-02,1.532862593148960964e-02,4.695135821760031136e-02,2.941701974565216759e-02,1.884690736083904222e-02,1.109335261898725458e-02,7.119373192716832097e-03,4.011086377963384714e-02,2.234470674332026535e-02,1.331123181389860105e-02,7.387150527059372154e-03,4.580145787943750921e-03,2.694407385380459541e-01,2.157130963362275389e-01,1.066235659870453378e-01,4.646735129424053173e-02,2.434018309313732212e-02,9.416059824508492271e-02,7.037615701870776619e-02,3.500577064029035401e-02,1.576526418279648040e-02,8.659479825656362165e-03,5.429324694955322411e-02,3.855402435103339603e-02,1.965247024625114275e-02,9.229719394834709142e-03,5.236337892034587452e-03,2.320518977235308013e-03,7.620109682821927383e-04,3.027205931050136987e-04,1.156740762207167405e-04,5.441141257506929414e-05,8.861771398328621230e-04,2.528847223452750526e-04,9.569162969111187763e-05,3.758787560822173646e-05,1.915093928525539397e-05,5.999998544158937621e-04,1.644852945141869044e-04,6.231098365655515325e-05,2.540227583451714165e-05,1.353471109061229087e-05
5.420000000000000373e-01,5.772494497704566685e-02,4.350383457983686419e-02,3.188388810389590489e-02,2.156772821884368752e-02,1.534424394616963963e-02,4.709722800830827560e-02,2.947823364557666803e-02,1.887311730816954025e-02,1.110205178048905006e-02,7.122221617125133741e-03,4.022119197407132002e-02,2.238019316195948710e-02,1.332346328768338473e-02,7.390334077092048162e-03,4.580914806827827805e-03,2.685728585247677547e-01,2.154083744420044466e-01,1.065414337734883060e-01,4.643677247391726770e-02,2.432615044772920912e-02,9.383828339645179650e-02,7.023490641761366560e-02,3.496613651121554395e-02,1.575533370366197228e-02,8.656613155908553930e-03,5.412031297850902062e-02,3.847248839307378099e-02,1.962978089110425234e-02,9.224964311847513518e-03,5.235328372901459741e-03,2.312885454330136214e-03,7.606433720902448748e-04,3.023219171309671259e-04,1.155368306335423758e-04,5.435855314089197375e-05,8.848966881261924539e-04,2.528312872016904005e-04,9.572644589869047324e-05,3.761360400360621849e-05,1.917055950145596656e-05,6.005934764690118834e-04,1.647819979829969622e-04,6.245907229141698595e-05,2.547343038457878356e-05,1.357691951681307248e-05
5.430000000000000382e-01,5.788015381914468627e-02,4.359875531074508537e-02,3.193940174961465428e-02,2.159398306583545230e-02,1.535639514042294596e-02,4.721353191455493481e-02,2.952700717467626745e-02,1.889395972358397235e-02,1.110896728029599212e-02,7.124491107324026559e-03,4.030981271916680986e-02,2.240862182092674681e-02,1.333323235431468565e-02,7.392874215603698757e-03,4.581527637526336579e-03,2.677459413672109156e-01,2.151382295802153899e-01,1.064769276205281279e-01,4.641403542978359692e-02,2.431570602886543725e-02,9.353610870399509114e-02,7.011154423889169596e-02,3.493378620256575723e-02,1.574760741687437904e-02,8.654434361919904548e-03,5.395836892138342056e-02,3.840143746319700513e-02,1.961098400630722702e-02,9.221192040148998292e-03,5.234564308038715773e-03,2.303731623639266798e-03,7.591966111508466862e-04,3.020238934385324715e-04,1.154493619187694478e-04,5.432457684592033824e-05,8.828102989515475849e-04,2.526721985048877212e-04,9.575837019324002217e-05,3.764159000725154550e-05,1.918975452460745503e-05,6.004743571020037130e-04,1.649544416375142719e-04,6.257979105747351191e-05,2.553572670531345040e-05,1.361393981190287772e-05
5.440000000000000391e-01,5.798325721892549911e-02,4.366257745975773985e-02,3.197655015507094856e-02,2.161138983118043172e-02,1.536440272088747047e-02,4.729379244614986821e-02,2.956078533538418485e-02,1.890836939564784908e-02,1.111375453651970019e-02,7.126073563805039243e-03,4.037197277869022938e-02,2.242856170966804619e-02,1.334006352673354490e-02,7.394651698036909873e-03,4.581957555106921584e-03,2.669395990592246526e-01,2.149042250729713277e-01,1.064337895025155023e-01,4.640090141709247301e-02,2.430960262193950297e-02,9.324769328145707248e-02,7.000727350794769266e-02,3.491005885199272019e-02,1.574256270978964187e-02,8.653092384543733043e-03,5.380366611758792550e-02,3.834141777834972065e-02,1.959667465609785109e-02,9.218592605825819478e-03,5.234095543541525397e-03,2.293278957508632435e-03,7.575264325310669634e-04,3.017779922174344972e-04,1.154088462193648344e-04,5.431125842190280269e-05,8.799632461066295326e-04,2.523738707120937522e-04,9.577472803203784856e-05,3.766934584354774388e-05,1.920761764214796476e-05,5.996276060017364596e-04,1.649803817658382712e-04,6.266379912265499072e-05,2.558614242564148322e-05,1.364424816039720674e-05
5.450000000000000400e-01,5.802497744478585240e-02,4.368987577235983188e-02,3.199226213933194229e-02,2.161848597960640272e-02,1.536758241010943021e-02,4.733157799560368251e-02,2.957699550329914717e-02,1.891529258244369766e-02,1.111607750856377988e-02,7.126863704917411543e-03,4.040292508590907078e-02,2.243855983494024570e-02,1.334347883908503299e-02,7.395549119194303259e-03,4.582178898587092875e-03,2.661848866904952815e-01,2.147189228169059660e-01,1.064157200439355272e-01,4.639882357473279484e-02,2.430852444854359612e-02,9.298477076067161728e-02,6.992782571010222603e-02,3.489663409161074259e-02,1.574062792872962455e-02,8.652712355614008630e-03,5.366248372969401742e-02,3.829570082746289184e-02,1.958779567075833242e-02,9.217368910529410639e-03,5.233967408027869264e-03,2.281756265050071536e-03,7.554904373682887675e-04,3.014880905859224276e-04,1.153952565660088241e-04,5.431531991198599864e-05,8.764013598796115308e-04,2.518929180404046891e-04,9.574853002349838996e-05,3.769023586078626474e-05,1.922235245938631943e-05,5.980431868840938459e-04,1.648341060671728816e-04,6.269577899205979073e-05,2.561945812151458364e-05,1.366572244195340320e-05
5.460000000000000409e-01,5.799848770066551307e-02,4.367657260462884383e-02,3.198422341127026003e-02,2.161419287650153537e-02,1.536543766265347291e-02,4.732212929710848115e-02,2.957372896286689090e-02,1.891395728286017486e-02,1.111569179687543069e-02,7.126784657136868081e-03,4.039913567484115786e-02,2.243753514416245431e-02,1.334312897786985377e-02,7.395482776461173233e-03,4.582173839578412150e-03,2.654606478176749773e-01,2.145819110794131845e-01,1.064252156341300021e-01,4.640901195732845957e-02,2.431299501733899179e-02,9.274040316218397362e-02,6.987350378313773869e-02,3.489440212981462924e-02,1.574213491268843662e-02,8.653399172517039703e-03,5.353080787156359877e-02,3.826435078487588209e-02,1.958473271627154608e-02,9.217652667617958970e-03,5.234214612359290933e-03,2.269456758618106258e-03,7.530676387522221814e-04,3.010599610395011316e-04,1.153846812851973974e-04,5.433185941148664254e-05,8.722047222216925116e-04,2.512068476612848802e-04,9.564615234878872101e-05,3.769263608395298352e-05,1.923086747632925117e-05,5.957421265834113040e-04,1.645013809382669088e-04,6.265974969020719570e-05,2.562903213006361561e-05,1.367583193232844189e-05
5.470000000000000417e-01,5.790698925340354020e-02,4.362439045716046127e-02,3.195339132686580985e-02,2.159894907693244576e-02,1.535816527217181635e-02,4.726756348750514591e-02,2.955182799928025850e-02,1.890473299928504408e-02,1.111272504259622901e-02,7.125878764162771675e-03,4.036211025353905052e-02,2.242595507229448726e-02,1.333918233457367236e-02,7.394499140038495247e-03,4.581954331242032996e-03,2.647895023412009663e-01,2.144964109968672539e-01,1.064612308503973814e-01,4.643085093321763085e-02,2.432276320893822855e-02,9.252202060015275731e-02,6.984528846939459801e-02,3.490302179551836581e-02,1.574689686478396994e-02,8.655087670679283487e-03,5.341273423356380362e-02,3.824795458173820689e-02,1.958737696149928653e-02,9.219376409951981696e-03,5.234815468348395090e-03,2.256625323730540155e-03,7.503699053227559689e-04,3.004044774370455656e-04,1.153231764166423422e-04,5.435688291054217527e-05,8.674694556261305185e-04,2.503294949409489377e-04,9.544116994394148408e-05,3.765788396714628245e-05,1.922586582826986231e-05,5.927939427473392746e-04,1.639924952168922174e-04,6.254913954129770655e-05,2.561006729165851969e-05,1.367277425761859905e-05
5.480000000000000426e-01,5.775604840445586197e-02,4.353650410020903916e-02,3.190162016784571508e-02,2.157368523300531166e-02,1.534620778000632402e-02,4.717160782545834485e-02,2.951275712714784838e-02,1.888821557879141744e-02,1.110736824514841833e-02,7.124206764835258610e-03,4.029451923234594196e-02,2.240462619269285860e-02,1.333190398613564101e-02,7.392663237796552253e-03,4.581534706344789036e-03,2.641434428976784377e-01,2.144529779929142954e-01,1.065216743548324657e-01,4.646359293850519517e-02,2.433746189710989799e-02,9.231901910009146506e-02,6.983893375551811222e-02,3.492148436228641878e-02,1.575469078321444644e-02,8.657715522938175257e-03,5.330244741119922330e-02,3.824402248326058684e-02,1.959511848335910786e-02,9.222423836393245020e-03,5.235745589680081656e-03,2.243532399529194355e-03,7.476901135946616367e-04,2.995637440899957056e-04,1.150872796954516454e-04,5.428970535025225380e-05,8.623162596517040162e-04,2.493334530486879946e-04,9.515749431408179737e-05,3.758438689750883376e-05,1.920357192782062644e-05,5.892936169962556927e-04,1.633446682757094554e-04,6.237687840749985533e-05,2.556519646772962447e-05,1.365719372821280982e-05
5.490000000000000435e-01,5.755126978233354729e-02,4.341612617472451197e-02,3.183073016545331924e-02,2.153922659978482756e-02,1.532993363722077659e-02,4.703796413722906300e-02,2.945792136772797110e-02,1.886495505522270411e-02,1.109978602314973944e-02,7.121817120514187943e-03,4.019898290316998440e-02,2.237430008275451826e-02,1.332152700593804140e-02,7.390027170985358218e-03,4.580924516308592341e-03,2.635431107837515330e-01,2.144529370638196819e-01,1.066044848049038096e-01,4.650617785042095165e-02,2.435664697575553803e-02,9.213799851868241519e-02,6.985465209752880766e-02,3.494920768396941879e-02,1.576528824147561264e-02,8.661212322599910057e-03,5.320367921691115248e-02,3.825275766548046075e-02,1.960773492899012260e-02,9.226711927697396620e-03,5.236983662916103698e-03,2.230417162191973123e-03,7.454082561103779437e-04,2.989325237484375406e-04,1.149372596839381045e-04,5.425934453459993636e-05,8.568620307943438643e-04,2.483265153836159865e-04,9.487696973696799023e-05,3.751081205936431721e-05,1.917949141748703253e-05,5.853406962118423576e-04,1.626116366787937846e-04,6.217434425792867363e-05,2.550692554055192371e-05,1.363377498416765292e-05
5.500000000000000444e-01,5.729813663498806164e-02,4.326648377226216535e-02,3.174248948896638001e-02,2.149632548720838143e-02,1.530965727897521181e-02,4.687026507591028623e-02,2.938872974802322902e-02,1.883551475849935819e-02,1.109015064246899121e-02,7.118760954432366492e-03,4.007806401473912317e-02,2.233571639844217360e-02,1.330828210120783839e-02,7.386643696871253439e-03,4.580133815172767082e-03,2.629614444340905299e-01,2.144868951672408985e-01,1.067074276718165127e-01,4.655785581170003573e-02,2.438000196550806423e-02,9.196879808143475221e-02,6.988836276947016368e-02,3.498523828833114552e-02,1.577848245425965412e-02,8.665522164849439810e-03,5.311090342260671449e-02,3.827183203717139659e-02,1.962468533185594138e-02,9.232144857963503481e-03,5.238511508318406847e-03,2.217514380936117576e-03,7.438267305152644398e-04,2.988467215908957239e-04,1.150590063642181233e-04,5.434275235906117578e-05,8.512300046442863866e-04,2.474126954443617884e-04,9.467765106818877043e-05,3.747207319922360886e-05,1.916669464239228855e-05,5.810398166387681015e-04,1.618497121224994118e-04,6.197467661751949965e-05,2.544845573707774937e-05,1.360739792751891879e-05
5.510000000000000453e-01,5.700220960994656361e-02,4.309083160103119314e-02,3.163874036867153627e-02,2.144587226663309532e-02,1.528579260093632791e-02,4.667219017261847736e-02,2.930661447641090545e-02,1.880047776681301186e-02,1.107864698902855799e-02,7.115095637590542962e-03,3.993435229338150594e-02,2.228962362208231768e-02,1.329240803360381973e-02,7.382569785820808014e-03,4.579174347175547950e-03,2.624185793642944131e-01,2.145560868662833853e-01,1.068285908375670445e-01,4.661760314302104691e-02,2.440707003971844674e-02,9.181792135333013971e-02,6.994022053261472749e-02,3.502896269602482487e-02,1.579402751504983132e-02,8.670566187396715543e-03,5.302782937532042606e-02,3.830146121199284187e-02,1.964575710408279080e-02,9.238640380515463976e-03,5.240306982004711185e-03,2.205007671553281881e-03,7.430118460908170016e-04,2.992628676576625235e-04,1.153608239520662775e-04,5.447940327668170666e-05,8.455306071914573144e-04,2.466476375149863429e-04,9.457815191856332908e-05,3.746811741808655312e-05,1.916326373023429896e-05,5.764939743819556253e-04,1.611001822298970649e-04,6.179438317306922696e-05,2.539435584329034461e-05,1.357957620878367621e-05
5.520000000000000462e-01,5.666892423419789271e-02,4.289244882933831993e-02,3.152133692741145021e-02,2.138868658771600484e-02,1.525868757853590663e-02,4.644738225328859382e-02,2.921304340257901977e-02,1.876044154490222327e-02,1.106545872134127168e-02,7.110875649659793851e-03,3.977042487532612275e-02,2.223679882106559952e-02,1.327415660758354127e-02,7.377864950826941090e-03,4.578058061371375297e-03,2.618882698259809572e-01,2.146511215296535158e-01,1.069658769245022817e-01,4.668485046175178954e-02,2.443762159500290770e-02,9.167553517555776521e-02,7.000608970729089997e-02,3.507937589956321156e-02,1.581171883086727667e-02,8.676294365845566708e-03,5.294912127643901928e-02,3.833929859871992168e-02,1.967038577274554667e-02,9.246101654719307908e-03,5.242353495176797946e-03,2.193069075490246180e-03,7.428330634011186999e-04,2.999488559804199764e-04,1.157134988823780165e-04,5.462504730754829313e-05,8.398716284328712348e-04,2.460372420767519301e-04,9.455091982823614263e-05,3.748001729688325921e-05,1.916173226895908060e-05,5.718033176262977274e-04,1.603847785265051864e-04,6.163276620524517433e-05,2.534147077523293145e-05,1.354908241233117945e-05
5.530000000000000471e-01,5.630377127577013141e-02,4.267463600794316192e-02,3.139220861771879756e-02,2.132563441758336675e-02,1.522871625984293514e-02,4.619954613504874408e-02,2.910951855919444164e-02,1.871602165061547751e-02,1.105077469761059708e-02,7.106156980222261624e-03,3.958891376090247632e-02,2.217804892086400886e-02,1.325379324621795210e-02,7.372592665760778832e-03,4.576798065963676339e-03,2.613901065688215009e-01,2.147727898756214560e-01,1.071167298333822460e-01,4.675828680224589085e-02,2.447113573366093559e-02,9.154798707654900058e-02,7.008596196047757465e-02,3.513571929010418649e-02,1.583126102828332979e-02,8.682618832707990689e-03,5.287840688771867220e-02,3.838544227585097973e-02,1.969827464107645407e-02,9.254421416854950386e-03,5.244623965075605708e-03,2.181831696227701321e-03,7.430836944742585503e-04,3.007401874072212762e-04,1.160729870218032609e-04,5.477002679350107168e-05,8.343458953262283123e-04,2.455518818904588196e-04,9.456269614755604389e-05,3.749511171570621095e-05,1.915827053476852238e-05,5.670625410456855888e-04,1.597078317939571248e-04,6.148338103824344566e-05,2.528670469797612846e-05,1.351511854168479969e-05
5.540000000000000480e-01,5.591214891826062905e-02,4.244059970444433172e-02,3.125325553813253221e-02,2.125759786789083172e-02,1.519626856963270795e-02,4.593237699605554059e-02,2.899757382923125182e-02,1.866785234498054974e-02,1.103479159157423964e-02,7.100998692132352158e-03,3.939247473730697613e-02,2.211421892741027850e-02,1.323159943468087477e-02,7.366820877477616228e-03,4.575408711025564373e-03,2.608985758763556206e-01,2.149116875252257419e-01,1.072784870179715050e-01,4.683685784612977299e-02,2.450712271449159707e-02,9.142569782901921460e-02,7.017569043493460113e-02,3.519686317710019746e-02,1.585234812836254503e-02,8.689437604346671173e-03,5.281047755425141710e-02,3.843748721623289899e-02,1.972876758003512879e-02,9.263449460365827046e-03,5.247078718989758861e-03,2.171437941561441681e-03,7.436084691619604609e-04,3.015913245344571756e-04,1.164596415728287761e-04,5.493104335238567303e-05,8.290449607899413398e-04,2.451560249990346438e-04,9.459700461575024869e-05,3.751432422656616160e-05,1.915546552508683783e-05,5.623614107233823253e-04,1.590649153875581191e-04,6.134254576857866930e-05,2.523109017720942887e-05,1.347905294951437912e-05
5.550000000000000488e-01,5.549952903912547253e-02,4.219336601908776907e-02,3.110617995413417214e-02,2.118535925795982100e-02,1.516169795739571655e-02,4.564963353741929852e-02,2.887874171171019022e-02,1.861655816251750473e-02,1.101770176360116968e-02,7.095458605751701203e-03,3.918383117600398452e-02,2.204617196152358627e-02,1.320786081726641262e-02,7.360618128052888801e-03,4.573904477113863339e-03,2.604326624677686386e-01,2.150690900057512234e-01,1.074494277936429987e-01,4.691981781733600698e-02,2.454531331814112718e-02,9.131480893694066125e-02,7.027532071485680099e-02,3.526217194546749090e-02,1.587476286190198094e-02,8.696697595597008973e-03,5.274883936644372134e-02,3.849549793185659541e-02,1.976157148934592003e-02,9.273084720799436645e-03,5.249693581430112978e-03,2.162012243650496095e-03,7.443039322682730831e-04,3.024635503823821874e-04,1.168442100632196212e-04,5.509066283570529136e-05,8.240497352645818419e-04,2.448134242378149374e-04,9.463998442833225380e-05,3.753397441976787070e-05,1.915188501315145470e-05,5.577846087232444161e-04,1.584454831712123820e-04,6.120533422779964624e-05,2.517419357109947043e-05,1.344116286624200147e-05
